Interval|"ms"|0|0|1,Utc|"ms"|0|0|1,AccelX|"G"|-3.0|3.0|50,AccelY|"G"|-3.0|3.0|50,AccelZ|"G"|-3.0|3.0|50,Yaw|"Deg/Sec"|-120|120|50,Pitch|"Deg/Sec"|-120|120|50,Roll|"Deg/Sec"|-120|120|50,FTTS1|""|0.0|1000.0|50,FTTS2|""|0.0|1000.0|50,FTTS3|""|0.0|1000.0|50,FTTS4|""|0.0|1000.0|50,FR|""|0.0|1000.0|50,TPS|""|0.0|1000.0|50,FBPS|""|0.0|1000.0|50,STR|""|0.0|1000.0|50,MPUAccX|""|-20.0|20.0|50,MPUAccY|""|-20.0|20.0|50,MPUAccZ|""|-20.0|20.0|50,YawMPU|""|-20.0|20.0|50,PitchMPU|""|-20.0|20.0|50,RollMPU|""|-20.0|20.0|50, RSTR|""|0.0|1000.0|50, RL|""|0.0|1000.0|50, RBPS|""|0.0|1000.0|50, RR |""|0.0|1000.0|50,Latitude|"Degrees"|-180.0|180.0|10,Longitude|"Degrees"|-180.0|180.0|10,Speed|"mph"|0.0|150.0|10,Altitude|"ft"|0.0|4000.0|10,GPSSats|""|0|20|10,LapCount|""|0|0|10,LapTime|"Min"|0.0|0.0|10,Sector|""|0|0|10,SectorTime|"Min"|0.0|0.0|10,PredTime|"Min"|0.0|0.0|10,ElapsedTime|"Min"|0.0|0.0|10,CurrentLap|""|0|0|10
2242717,1.58E+12,0.92,0.11,-0.08,0,0,-1,0,0,0,0,0,0.81,1.37,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242737,1.58E+12,0.91,0.07,-0.01,0,0,-2,0,0,0,0,0,0.81,1.37,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242757,1.58E+12,0.89,0.09,0.14,0,-4,0,0,0,0,0,0,0.81,1.37,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242777,1.58E+12,0.94,0.1,0,0,1,-1,0,0,0,0,0,0.81,1.37,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242797,1.58E+12,0.86,0.16,0.13,0,-2,-1,0,0,0,0,0,0.82,1.41,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242817,1.58E+12,0.92,0.19,-0.03,0,0,0,0,0,0,0,0,0.82,1.41,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242837,1.58E+12,0.9,0.12,-0.02,0,-1,-1,0,0,0,0,0,0.82,1.41,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242857,1.58E+12,0.89,0.08,-0.02,0,-3,0,0,0,0,0,0,0.82,1.41,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242877,1.58E+12,0.95,0.08,-0.12,0,1,0,0,0,0,0,0,0.82,1.41,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242897,1.58E+12,0.87,0.14,0.03,0,-2,-1,0,0,0,0,0,0.82,1.41,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242917,1.58E+12,0.93,0.16,-0.11,0,0,0,0,0,0,0,0,0.82,1.41,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242937,1.58E+12,0.92,0.1,-0.05,0,0,-1,0,0,0,0,0,0.82,1.41,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242957,1.58E+12,0.88,0.11,0.16,0,-4,0,0,0,0,0,0,0.82,1.41,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242977,1.58E+12,0.95,0.13,-0.01,0,0,0,0,0,0,0,0,0.82,1.41,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2242997,1.58E+12,0.87,0.14,0.07,0,-1,-1,0,0,0,0,0,0.81,1.41,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243017,1.58E+12,0.91,0.11,0.01,0,0,0,0,0,0,0,0,0.81,1.41,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243037,1.58E+12,0.94,0.08,-0.02,0,0,-1,0,0,0,0,0,0.81,1.41,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243057,1.58E+12,0.89,0.09,0.18,0,-4,0,0,0,0,0,0,0.81,1.41,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243077,1.58E+12,0.96,0.12,0.02,0,-1,0,0,0,0,0,0,0.81,1.41,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243097,1.58E+12,0.88,0.12,0.09,0,0,-1,0,0,0,0,0,0.81,1.4,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243117,1.58E+12,0.9,0.1,0.06,0,-1,0,0,0,0,0,0,0.81,1.4,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243137,1.58E+12,0.94,0.08,-0.06,0,0,-1,0,0,0,0,0,0.81,1.4,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243157,1.58E+12,0.9,0.04,-0.03,0,-1,-2,0,0,0,0,0,0.81,1.4,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243177,1.58E+12,0.93,0.02,-0.03,0,-3,-1,0,0,0,0,0,0.81,1.4,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243197,1.58E+12,0.98,0.02,-0.08,0,1,-1,0,0,0,0,0,0.81,1.37,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243217,1.58E+12,0.91,0.11,0.06,0,-1,-2,0,0,0,0,0,0.81,1.37,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243237,1.58E+12,0.97,0.12,-0.07,0,0,0,0,0,0,0,0,0.81,1.37,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243257,1.58E+12,0.96,0.06,0.03,0,0,-1,0,0,0,0,0,0.81,1.37,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243277,1.58E+12,0.9,0.08,0.22,0,-4,0,0,0,0,0,0,0.81,1.37,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243297,1.58E+12,0.97,0.1,0.05,0,0,0,0,0,0,0,0,0.81,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243317,1.58E+12,0.92,0.08,0.06,0,0,-1,0,0,0,0,0,0.81,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243337,1.58E+12,0.95,0.09,0.01,0,-1,1,0,0,0,0,0,0.81,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243357,1.58E+12,0.97,0.05,-0.07,0,0,-1,0,0,0,0,0,0.81,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243377,1.58E+12,0.91,0.04,0.02,0,-2,-1,0,0,0,0,0,0.81,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243397,1.58E+12,0.97,0,-0.07,0,-1,0,0,0,0,0,0,0.82,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243417,1.58E+12,0.98,-0.02,-0.06,0,1,0,0,0,0,0,0,0.82,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243437,1.58E+12,0.93,0.06,0.05,0,-1,1,0,0,0,0,0,0.82,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243457,1.58E+12,0.97,0.11,-0.13,0,1,1,0,0,0,0,0,0.82,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243477,1.58E+12,0.93,0.05,-0.12,0,0,0,0,0,0,0,0,0.82,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243497,1.58E+12,0.96,0.01,-0.18,0,-1,1,0,0,0,0,0,0.82,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243517,1.58E+12,0.96,-0.01,-0.18,0,2,1,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243537,1.58E+12,0.92,0.08,-0.03,-1,-1,2,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243557,1.58E+12,0.95,0.11,-0.21,0,1,1,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243577,1.58E+12,0.91,0.05,-0.18,0,-1,0,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243597,1.58E+12,0.97,0,-0.24,0,1,1,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243617,1.58E+12,0.96,-0.02,-0.2,0,3,1,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243637,1.58E+12,0.92,0.06,-0.08,-1,0,2,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243657,1.58E+12,0.94,0.01,-0.15,0,2,1,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243677,1.58E+12,0.89,0.02,0,0,0,0,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243697,1.58E+12,0.97,0.01,-0.12,0,0,1,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243717,1.58E+12,0.93,-0.02,-0.09,0,3,1,0,0,0,0,0,0.82,1.31,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243737,1.58E+12,0.95,0.02,-0.09,-1,0,2,0,0,0,0,0,0.82,1.31,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243757,1.58E+12,0.97,-0.01,-0.22,0,2,1,0,0,0,0,0,0.82,1.31,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243777,1.58E+12,0.91,-0.01,-0.09,0,-1,0,0,0,0,0,0,0.82,1.31,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243797,1.58E+12,0.98,-0.02,-0.2,0,1,0,0,0,0,0,0,0.82,1.31,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243817,1.58E+12,0.96,-0.04,-0.19,0,3,1,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243837,1.58E+12,0.92,0.02,-0.08,-1,0,1,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243857,1.58E+12,0.95,0.08,-0.26,-1,2,2,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243877,1.58E+12,0.93,0.03,-0.28,0,2,1,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243897,1.58E+12,0.92,0.01,-0.23,0,-2,1,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243917,1.58E+12,0.98,0.02,-0.32,0,2,1,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243937,1.58E+12,0.9,0.07,-0.16,0,0,0,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243957,1.58E+12,0.94,0.06,-0.22,-1,0,1,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243977,1.58E+12,0.97,0.03,-0.2,0,1,0,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2243997,1.58E+12,0.9,0.02,0,0,-3,0,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244017,1.58E+12,0.95,0.04,-0.13,0,-1,0,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244037,1.58E+12,0.93,0.03,-0.09,0,0,-1,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244057,1.58E+12,0.92,0.07,-0.01,0,-1,0,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244077,1.58E+12,0.97,0.09,-0.2,0,1,-1,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244097,1.58E+12,0.94,0.04,-0.18,0,-2,-2,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244117,1.58E+12,0.96,0,-0.17,0,-2,-1,0,0,0,0,0,0.81,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244137,1.58E+12,0.99,0.01,-0.2,0,1,-1,0,0,0,0,0,0.81,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244157,1.58E+12,0.92,0.1,-0.04,0,-2,0,0,0,0,0,0,0.81,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244177,1.58E+12,0.98,0.12,-0.15,0,0,0,0,0,0,0,0,0.81,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244197,1.58E+12,0.97,0.06,-0.06,0,-1,-1,0,0,0,0,0,0.81,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244217,1.58E+12,0.9,0.08,0.15,0,-4,0,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244237,1.58E+12,0.98,0.09,0.03,0,-1,0,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244257,1.58E+12,0.91,0.12,0.11,0,-1,0,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244277,1.58E+12,0.95,0.12,0.03,0,-1,1,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244297,1.58E+12,0.98,0.06,-0.04,0,0,0,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244317,1.58E+12,0.91,0.05,0.07,0,-2,-1,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244337,1.58E+12,0.97,0.01,-0.05,0,-3,0,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244357,1.58E+12,0.99,-0.01,-0.07,0,1,0,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244377,1.58E+12,0.93,0.08,0.08,0,-2,0,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244397,1.58E+12,0.97,0.12,-0.09,0,0,1,0,0,0,0,0,0.82,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244417,1.58E+12,0.96,0.07,-0.06,0,0,0,0,0,0,0,0,0.82,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244437,1.58E+12,0.9,0.08,0.15,0,-4,0,0,0,0,0,0,0.82,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244457,1.58E+12,0.96,0.11,0.01,0,-2,0,0,0,0,0,0,0.82,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244477,1.58E+12,0.93,0.1,0.04,0,1,0,0,0,0,0,0,0.82,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244497,1.58E+12,0.91,0.15,0.12,0,-2,1,0,0,0,0,0,0.82,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244517,1.58E+12,0.96,0.17,-0.08,0,1,0,0,0,0,0,0,0.82,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244537,1.58E+12,0.94,0.13,-0.09,0,-1,-1,0,0,0,0,0,0.82,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244557,1.58E+12,0.9,0.1,0,0,-3,0,0,0,0,0,0,0.82,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244577,1.58E+12,0.97,0.1,-0.11,0,1,0,0,0,0,0,0,0.82,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244597,1.58E+12,0.91,0.12,-0.04,0,1,-1,0,0,0,0,0,0.82,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244617,1.58E+12,0.93,0.12,-0.08,0,0,1,0,0,0,0,0,0.81,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244637,1.58E+12,0.97,0.07,-0.22,0,1,0,0,0,0,0,0,0.81,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244657,1.58E+12,0.9,0.04,-0.15,0,-1,-1,0,0,0,0,0,0.81,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244677,1.58E+12,0.96,0,-0.24,0,-1,0,0,0,0,0,0,0.81,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244697,1.58E+12,0.97,-0.01,-0.22,0,2,0,0,0,0,0,0,0.81,1.34,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244717,1.58E+12,0.92,0.07,-0.07,-1,-1,1,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244737,1.58E+12,0.95,0.12,-0.24,0,1,0,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244757,1.58E+12,0.92,0.06,-0.24,0,0,0,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244777,1.58E+12,0.93,0.02,-0.25,0,-1,0,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244797,1.58E+12,0.96,0.02,-0.29,0,2,1,0,0,0,0,0,0.82,1.33,2.95,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244817,1.58E+12,0.9,0.1,-0.11,-1,-2,1,0,0,0,0,0,0.81,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244837,1.58E+12,0.93,0.11,-0.3,-1,1,1,0,0,0,0,0,0.81,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244857,1.58E+12,0.89,0.06,-0.25,0,0,0,0,0,0,0,0,0.81,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244877,1.58E+12,0.94,0.01,-0.32,0,-2,1,0,0,0,0,0,0.81,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244897,1.58E+12,0.96,-0.01,-0.3,0,1,1,0,0,0,0,0,0.81,1.33,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244917,1.58E+12,0.89,0.08,-0.13,0,-1,0,0,0,0,0,0,0.82,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244937,1.58E+12,0.94,0.13,-0.28,0,0,1,0,0,0,0,0,0.82,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244957,1.58E+12,0.93,0.08,-0.22,0,0,0,0,0,0,0,0,0.82,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244977,1.58E+12,0.88,0.08,0,0,-4,0,0,0,0,0,0,0.82,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2244997,1.58E+12,0.95,0.11,-0.12,0,-3,0,0,0,0,0,0,0.82,1.34,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2245017,1.58E+12,0.94,0.1,-0.1,0,1,0,0,0,0,0,0,0.82,1.35,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2245037,1.58E+12,0.89,0.17,0.03,0,-1,0,0,0,0,0,0,0.82,1.35,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2245057,1.58E+12,0.95,0.19,-0.13,0,0,1,0,0,0,0,0,0.82,1.35,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2245077,1.58E+12,0.95,0.12,-0.03,0,0,0,0,0,0,0,0,0.82,1.35,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2245097,1.58E+12,0.89,0.12,0.17,0,-4,0,0,0,0,0,0,0.82,1.35,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2245117,1.58E+12,0.97,0.11,0.04,0,-1,1,0,0,0,0,0,0.82,1.35,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2245137,1.58E+12,0.95,0.08,0.02,0,1,1,0,0,0,0,0,0.82,1.35,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2245157,1.58E+12,0.92,0.13,0.1,0,-2,1,0,0,0,0,0,0.82,1.35,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2245177,1.58E+12,0.95,0.18,-0.1,0,1,1,0,0,0,0,0,0.82,1.35,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2245197,1.58E+12,0.91,0.12,-0.12,0,0,1,0,0,0,0,0,0.82,1.35,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
2245217,1.58E+12,0.92,0.08,-0.15,0,-2,1,0,0,0,0,0,0.81,1.35,2.96,0,0,0,0,0,0,0,0,0,0,12.992368,80.230179,0,38.7,10,0,0,-1,0,0,0,0
