"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FR"|"Volts"|0.0|5.0|50,"brakerear"|"Volts"|0.0|5.0|50,"Analog3"|""|0.0|5.0|10,"Analog4"|""|0.0|5.0|10,"Analog5"|"Volts"|0.0|5.0|10,"brakepress"|"Volts"|0.0|5.0|50,"STR"|"Volts"|0.0|5.0|50,"Battery"|"Volts"|0.0|20.0|50,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|25,"tiretemp"|"celsius"|-1000|1000|10,"tiretemp1"|""|-1000|1000|10,"tiretemp2"|""|-1000|1000|10,"tiretemp3"|""|-1000|1000|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10
70723,0,1.18,0.47,,,,1.4,2.69,3.5,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
70743,0,1.17,0.47,0.0,0.3,1.73,1.4,2.7,3.4,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
70763,0,1.18,0.47,,,,1.4,2.69,3.43,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
70783,0,1.19,0.46,,,,1.4,2.69,3.4,,,,,,,,,,,,,,,,,
70803,0,1.19,0.46,,,,1.4,2.69,3.44,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
70823,0,1.19,0.47,,,,1.4,2.7,3.4,,,,,,,,,,,,,,,,,
70843,0,1.19,0.47,0.0,0.3,1.73,1.4,2.7,3.47,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
70863,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
70883,0,1.19,0.47,,,,1.4,2.69,3.49,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
70903,0,1.18,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
70923,0,1.19,0.47,,,,1.4,2.7,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
70943,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
70963,0,1.18,0.47,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
70983,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
71003,0,1.19,0.47,,,,1.4,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71023,0,1.18,0.47,,,,1.4,2.7,3.44,,,,,,,,,,,,,,,,,
71043,0,1.19,0.47,0.0,0.3,1.74,1.41,2.71,3.5,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
71063,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
71083,0,1.19,0.46,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71103,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
71123,0,1.19,0.47,,,,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71143,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
71163,0,1.19,0.47,,,,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71183,0,1.19,0.47,,,,1.4,2.7,3.43,,,,,,,,,,,,,,,,,
71203,0,1.19,0.47,,,,1.4,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71223,0,1.19,0.47,,,,1.4,2.7,3.43,,,,,,,,,,,,,,,,,
71243,0,1.19,0.47,0.0,0.3,1.73,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
71263,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
71283,0,1.18,0.47,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71303,0,1.19,0.47,,,,1.4,2.7,3.43,,,,,,,,,,,,,,,,,
71323,0,1.19,0.47,,,,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71343,0,1.19,0.47,0.0,0.3,1.74,1.4,2.69,3.46,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
71363,0,1.19,0.47,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71383,0,1.19,0.48,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
71403,0,1.19,0.47,,,,1.4,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71423,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
71443,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
71463,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
71483,0,1.18,0.47,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71503,0,1.19,0.47,,,,1.4,2.7,3.43,,,,,,,,,,,,,,,,,
71523,0,1.19,0.47,,,,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71543,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
71563,0,1.19,0.47,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71583,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
71603,0,1.19,0.47,,,,1.4,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71623,0,1.19,0.47,,,,1.4,2.7,3.44,,,,,,,,,,,,,,,,,
71643,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
71663,0,1.19,0.47,,,,1.4,2.7,3.43,,,,,,,,,,,,,,,,,
71683,0,1.18,0.47,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71703,0,1.19,0.47,,,,1.4,2.7,3.43,,,,,,,,,,,,,,,,,
71723,0,1.18,0.47,,,,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71743,0,1.18,0.47,0.0,0.3,1.73,1.4,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
71763,0,1.18,0.46,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71783,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
71803,0,1.19,0.47,,,,1.4,2.7,3.51,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71823,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
71843,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
71863,0,1.19,0.48,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
71883,0,1.19,0.48,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71903,0,1.19,0.47,,,,1.4,2.71,3.43,,,,,,,,,,,,,,,,,
71923,0,1.19,0.47,,,,1.4,2.7,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71943,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.44,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
71963,0,1.19,0.46,,,,1.4,2.69,3.5,0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
71983,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
72003,0,1.19,0.47,,,,1.4,2.7,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72023,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
72043,0,1.19,0.47,0.0,0.3,1.73,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
72063,0,1.19,0.48,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72083,0,1.19,0.48,,,,1.4,2.69,3.46,0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72103,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72123,0,1.18,0.47,,,,1.4,2.7,3.49,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72143,0,1.19,0.47,0.0,0.3,1.73,1.4,2.7,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
72163,0,1.18,0.47,,,,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72183,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72203,0,1.19,0.47,,,,1.4,2.7,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72223,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72243,0,1.18,0.46,0.0,0.3,1.73,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
72263,0,1.18,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72283,0,1.19,0.48,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72303,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72323,0,1.18,0.47,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72343,0,1.19,0.48,0.0,0.3,1.73,1.4,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
72363,0,1.19,0.47,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72383,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72403,0,1.19,0.47,,,,1.4,2.7,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72423,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72443,0,1.19,0.46,0.0,0.3,1.73,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
72463,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
72483,0,1.19,0.47,,,,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72503,0,1.19,0.47,,,,1.4,2.7,3.43,,,,,,,,,,,,,,,,,
72523,0,1.18,0.47,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72543,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
72563,0,1.19,0.47,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72583,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72603,0,1.19,0.47,,,,1.4,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72623,0,1.18,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72643,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
72663,0,1.18,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72683,0,1.19,0.47,,,,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72703,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72723,0,1.19,0.46,,,,1.4,2.7,3.5,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72743,0,1.18,0.47,0.0,0.3,1.73,1.4,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
72763,0,1.19,0.48,,,,1.4,2.69,3.45,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72783,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
72803,0,1.18,0.47,,,,1.4,2.69,3.48,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72823,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
72843,0,1.18,0.47,0.0,0.3,1.73,1.4,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
72863,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
72883,0,1.19,0.47,,,,1.4,2.71,3.5,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72903,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
72923,0,1.19,0.46,,,,1.4,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72943,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.44,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
72963,0,1.19,0.47,,,,1.4,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
72983,0,1.19,0.47,,,,1.39,2.69,3.43,,,,,,,,,,,,,,,,,
73003,0,1.19,0.47,,,,1.4,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73023,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
73043,0,1.19,0.47,0.0,0.3,1.73,1.4,2.7,3.5,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
73063,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
73083,0,1.19,0.47,,,,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73103,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
73123,0,1.19,0.46,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73143,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
73163,0,1.19,0.47,,,,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73183,0,1.19,0.47,,,,1.39,2.69,3.44,,,,,,,,,,,,,,,,,
73203,0,1.19,0.47,,,,1.4,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73223,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
73243,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.44,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
73263,0,1.19,0.47,,,,1.39,2.69,3.4,,,,,,,,,,,,,,,,,
73283,0,1.18,0.47,,,,1.39,2.7,3.43,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73303,0,1.19,0.47,,,,1.39,2.7,3.4,,,,,,,,,,,,,,,,,
73323,0,1.19,0.46,,,,1.4,2.69,3.43,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73343,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.46,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
73363,0,1.19,0.47,,,,1.4,2.7,3.46,0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73383,0,1.19,0.47,,,,1.39,2.7,3.43,,,,,,,,,,,,,,,,,
73403,0,1.19,0.47,,,,1.4,2.69,3.47,0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73423,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
73443,0,1.19,0.47,0.0,0.3,1.73,1.4,2.68,3.46,0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
73463,0,1.18,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
73483,0,1.19,0.47,,,,1.4,2.7,3.46,0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73503,0,1.19,0.47,,,,1.39,2.7,3.44,,,,,,,,,,,,,,,,,
73523,0,1.19,0.46,,,,1.4,2.7,3.46,0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73543,0,1.19,0.47,0.0,0.3,1.73,1.4,2.7,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
73563,0,1.19,0.47,,,,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73583,0,1.19,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
73603,0,1.19,0.47,,,,1.4,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73623,0,1.18,0.47,,,,1.4,2.69,3.43,,,,,,,,,,,,,,,,,
73643,0,1.19,0.47,0.0,0.3,1.73,1.4,2.7,3.5,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
73663,0,1.19,0.47,,,,1.39,2.69,3.43,,,,,,,,,,,,,,,,,
73683,0,1.19,0.47,,,,1.4,2.71,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73703,0,1.19,0.47,,,,1.39,2.69,3.43,,,,,,,,,,,,,,,,,
73723,0,1.19,0.47,,,,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73743,0,1.18,0.48,0.01,0.3,1.73,1.39,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
73763,0,1.19,0.47,,,,1.39,2.69,3.45,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73783,0,1.19,0.47,,,,1.39,2.69,3.44,,,,,,,,,,,,,,,,,
73803,0,1.19,0.47,,,,1.4,2.69,3.51,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73823,0,1.18,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
73843,0,1.19,0.47,0.0,0.3,1.73,1.4,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
73863,0,1.19,0.47,,,,1.4,2.7,3.44,,,,,,,,,,,,,,,,,
73883,0,1.19,0.47,,,,1.4,2.7,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73903,0,1.19,0.47,,,,1.39,2.69,3.44,,,,,,,,,,,,,,,,,
73923,0,1.19,0.47,,,,1.39,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73943,0,1.19,0.47,0.0,0.3,1.73,1.4,2.7,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
73963,0,1.19,0.48,,,,1.4,2.7,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
73983,0,1.19,0.47,,,,1.39,2.69,3.44,,,,,,,,,,,,,,,,,
74003,0,1.19,0.47,,,,1.39,2.7,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74023,0,1.19,0.47,,,,1.4,2.69,3.44,,,,,,,,,,,,,,,,,
74043,0,1.19,0.46,0.0,0.3,1.73,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
74063,0,1.19,0.47,,,,1.39,2.69,3.43,,,,,,,,,,,,,,,,,
74083,0,1.19,0.47,,,,1.39,2.7,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74103,0,1.19,0.47,,,,1.4,2.69,3.47,,,,,,,,,,,,,,,,,
74123,0,1.18,0.47,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74143,0,1.19,0.48,0.01,0.3,1.73,1.39,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
74163,0,1.19,0.47,,,,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74183,0,1.19,0.47,,,,1.39,2.7,3.43,,,,,,,,,,,,,,,,,
74203,0,1.19,0.47,,,,1.39,2.7,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74223,0,1.19,0.46,,,,1.39,2.69,3.43,,,,,,,,,,,,,,,,,
74243,0,1.19,0.46,0.0,0.3,1.73,1.39,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
74263,0,1.19,0.48,,,,1.39,2.69,3.43,,,,,,,,,,,,,,,,,
74283,0,1.19,0.47,,,,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74303,0,1.19,0.47,,,,1.39,2.69,3.43,,,,,,,,,,,,,,,,,
74323,0,1.19,0.47,,,,1.4,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74343,0,1.19,0.47,0.0,0.3,1.73,1.39,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
74363,0,1.19,0.47,,,,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74383,0,1.19,0.47,,,,1.39,2.7,3.43,,,,,,,,,,,,,,,,,
74403,0,1.19,0.47,,,,1.4,2.7,3.51,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74423,0,1.19,0.46,,,,1.39,2.7,3.43,,,,,,,,,,,,,,,,,
74443,0,1.19,0.46,0.0,0.3,1.73,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
74463,0,1.19,0.48,,,,1.39,2.69,3.43,,,,,,,,,,,,,,,,,
74483,0,1.19,0.47,,,,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74503,0,1.19,0.47,,,,1.39,2.69,3.43,,,,,,,,,,,,,,,,,
74523,0,1.19,0.47,,,,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74543,0,1.19,0.46,0.0,0.3,1.73,1.39,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
74563,0,1.19,0.47,,,,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74583,0,1.19,0.47,,,,1.39,2.7,3.43,,,,,,,,,,,,,,,,,
74603,0,1.19,0.47,,,,1.39,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74623,0,1.19,0.47,,,,1.39,2.69,3.43,,,,,,,,,,,,,,,,,
74643,0,1.19,0.47,0.0,0.3,1.73,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
74663,0,1.19,0.48,,,,1.39,2.69,3.43,,,,,,,,,,,,,,,,,
74683,0,1.19,0.47,,,,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74703,0,1.19,0.47,,,,1.39,2.71,3.47,,,,,,,,,,,,,,,,,
74723,0,1.19,0.47,,,,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74743,0,1.19,0.46,0.0,0.3,1.73,1.39,2.69,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
74763,0,1.19,0.46,,,,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74783,0,1.19,0.48,,,,1.39,2.69,3.44,,,,,,,,,,,,,,,,,
74803,0,1.19,0.47,,,,1.39,2.69,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74823,0,1.18,0.47,,,,1.39,2.69,3.43,,,,,,,,,,,,,,,,,
74843,0,1.19,0.47,0.0,0.3,1.73,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
74863,0,1.19,0.46,,,,1.39,2.69,3.44,,,,,,,,,,,,,,,,,
74883,0,1.19,0.47,,,,1.39,2.7,3.47,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74903,0,1.19,0.47,,,,1.39,2.7,3.44,,,,,,,,,,,,,,,,,
74923,0,1.19,0.47,,,,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74943,0,1.19,0.47,0.0,0.3,1.73,1.39,2.69,3.44,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
74963,0,1.19,0.47,,,,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
74983,0,1.19,0.47,,,,1.39,2.7,3.45,,,,,,,,,,,,,,,,,
75003,0,1.19,0.47,,,,1.39,2.69,3.51,0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
75023,0,1.19,0.47,,,,1.39,2.7,3.44,,,,,,,,,,,,,,,,,
75043,0,1.19,0.47,0.0,0.3,1.73,1.39,2.69,3.46,0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
75063,0,1.19,0.47,,,,1.39,2.69,3.44,,,,,,,,,,,,,,,,,
75083,0,1.19,0.47,,,,1.39,2.7,3.47,0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
75103,0,1.19,0.48,,,,1.39,2.7,3.44,,,,,,,,,,,,,,,,,
75123,0,1.19,0.47,,,,1.39,2.7,3.46,0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
75143,0,1.19,0.47,0.01,0.3,1.73,1.39,2.7,3.43,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
75163,0,1.19,0.47,,,,1.39,2.69,3.5,0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
75183,0,1.19,0.46,,,,1.39,2.69,3.44,,,,,,,,,,,,,,,,,
75203,0,1.19,0.47,,,,1.39,2.69,3.47,0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
75223,0,1.19,0.47,,,,1.39,2.7,3.43,,,,,,,,,,,,,,,,,
